,date,item
17749,2021-01-08T20:27:36.146Z,Challenge
17754,2021-01-08T19:53:38.491Z,ModifyMoves
17756,2021-01-08T20:14:16.608Z,Challenge
17759,2021-01-08T20:32:19.021Z,Challenge
17762,2021-01-08T20:15:21.510Z,Challenge
17765,2021-01-08T20:28:04.694Z,Challenge
17770,2021-01-08T11:14:31.317Z,Function
17773,2021-01-08T16:34:02.934Z,KarelCommandsPickStone
17793,2021-01-08T21:31:42.725Z,Repeat
17794,2021-01-08T20:27:39.020Z,Challenge
17809,2021-01-08T20:15:25.450Z,Repeat
17822,2021-01-08T20:30:53.244Z,Challenge
17827,2021-01-08T20:12:24.725Z,Challenge
17828,2021-01-08T19:53:56.916Z,Repeat
17832,2021-01-08T17:32:57.790Z,Combine
17835,2021-01-08T17:45:06.819Z,Repeat
17846,2021-01-08T19:57:47.610Z,Basic Commands
17858,2021-01-08T20:28:07.802Z,Challenge
17861,2021-01-08T20:20:31.518Z,Challenge
17870,2021-01-08T19:59:28.212Z,Function
17881,2021-01-08T19:54:49.532Z,Basic Commands
17885,2021-01-08T20:00:23.598Z,Repeat
17887,2021-01-08T20:16:44.533Z,Challenge
17890,2021-01-08T20:06:11.005Z,Challenge
17917,2021-01-08T19:58:12.882Z,Function
17921,2021-01-08T21:56:45.618Z,Challenge
17928,2021-01-08T19:33:52.535Z,Function
17930,2021-01-08T20:07:50.883Z,Challenge
17931,2021-01-08T20:03:07.342Z,Challenge
17932,2021-01-08T20:26:24.075Z,Challenge
17936,2021-01-08T20:03:20.708Z,Challenge
17941,2021-01-08T19:55:58.427Z,Function
17943,2021-01-08T20:27:08.073Z,Challenge
17956,2021-01-08T20:26:31.221Z,Challenge
17966,2021-01-08T21:27:55.126Z,Function
17979,2021-01-08T21:55:42.919Z,Challenge
17988,2021-01-08T20:17:33.171Z,Repeat
17996,2021-01-08T10:22:55.600Z,Basic Commands
17997,2021-01-08T18:31:27.809Z,ModifyMoves
18001,2021-01-08T18:23:45.189Z,KarelCommandsPickStone
18012,2021-01-08T20:15:14.417Z,Challenge
18019,2021-01-08T21:21:41.679Z,KarelCommandsTurnLeft
18030,2021-01-08T19:57:56.002Z,Function
18032,2021-01-08T18:42:16.205Z,Combine
18037,2021-01-08T20:21:08.768Z,Challenge
18039,2021-01-08T21:59:47.543Z,Challenge
18040,2021-01-08T20:12:34.173Z,Challenge
18047,2021-01-08T17:32:05.492Z,Basic Commands
18053,2021-01-08T21:31:10.705Z,Repeat
18055,2021-01-08T20:00:07.411Z,Repeat
18079,2021-01-08T20:16:28.556Z,Challenge
18081,2021-01-08T20:13:22.509Z,Challenge
18091,2021-01-08T20:00:04.833Z,Function
18093,2021-01-08T20:03:03.755Z,Challenge
18098,2021-01-08T18:09:33.270Z,IntroExplainEditor
18099,2021-01-08T17:36:52.676Z,Repeat
18100,2021-01-08T20:17:22.743Z,Challenge
18101,2021-01-08T18:40:57.545Z,Challenge
18106,2021-01-08T20:11:37.580Z,Repeat
18115,2021-01-08T10:48:26.985Z,Function
18116,2021-01-08T20:02:33.771Z,Challenge
18117,2021-01-08T18:36:29.702Z,Repeat
18124,2021-01-08T21:49:52.262Z,Challenge
18129,2021-01-08T19:51:05.642Z,ModifyMoves
18132,2021-01-08T18:44:16.597Z,Challenge
18133,2021-01-08T17:31:41.639Z,Basic Commands
18135,2021-01-08T19:52:54.614Z,Function
18147,2021-01-08T20:36:36.518Z,Challenge
18148,2021-01-08T20:27:08.138Z,Challenge
18149,2021-01-08T18:30:21.011Z,Basic Commands
18157,2021-01-08T18:01:39.396Z,Repeat
18158,2021-01-08T19:34:21.178Z,Repeat
18165,2021-01-08T19:58:14.634Z,Combine
18166,2021-01-08T20:31:51.067Z,Challenge
18169,2021-01-08T20:21:12.156Z,Challenge
18172,2021-01-08T20:11:43.886Z,Challenge
18180,2021-01-08T19:52:58.095Z,ModifyMoves
18195,2021-01-08T20:10:46.261Z,Challenge
18198,2021-01-08T20:12:16.033Z,Repeat
18205,2021-01-08T18:39:32.768Z,Challenge
18212,2021-01-08T18:30:13.412Z,
18213,2021-01-08T20:11:46.802Z,Challenge
18235,2021-01-08T20:04:10.909Z,Challenge
18239,2021-01-08T20:03:20.069Z,Challenge
18246,2021-01-08T11:03:31.758Z,Function
18247,2021-01-08T18:41:11.175Z,Combine
18251,2021-01-08T20:12:55.288Z,Repeat
18253,2021-01-08T19:51:36.178Z,Basic Commands
18256,2021-01-08T18:41:27.947Z,Combine
18260,2021-01-08T20:15:34.224Z,Challenge
18267,2021-01-08T20:00:19.910Z,Function
18271,2021-01-08T20:11:43.092Z,Repeat
18276,2021-01-08T20:14:58.601Z,Challenge
18279,2021-01-08T20:27:36.113Z,Challenge
18280,2021-01-08T20:00:11.011Z,Challenge
18287,2021-01-08T20:09:22.216Z,Repeat
18294,2021-01-08T19:57:25.309Z,Function
18297,2021-01-08T20:27:40.788Z,Challenge
18314,2021-01-08T20:21:17.954Z,Combine
18317,2021-01-08T19:55:33.791Z,Repeat
18327,2021-01-08T19:56:36.850Z,Basic Commands
18337,2021-01-08T20:10:42.586Z,Challenge
18340,2021-01-08T18:31:15.603Z,
18341,2021-01-08T18:44:16.610Z,Challenge
18346,2021-01-08T19:51:33.090Z,PreIntro
18349,2021-01-08T18:03:03.373Z,Repeat
18352,2021-01-08T21:28:09.212Z,Function
18358,2021-01-08T21:24:55.207Z,ModifyMoves
18359,2021-01-08T20:17:08.212Z,Challenge
18362,2021-01-08T17:36:43.221Z,Function
18363,2021-01-08T19:54:21.077Z,Basic Commands
18366,2021-01-08T16:28:47.366Z,Function
18368,2021-01-08T19:54:57.317Z,Basic Commands
18371,2021-01-08T20:13:23.623Z,Repeat
18373,2021-01-08T20:10:41.923Z,Challenge
18376,2021-01-08T20:03:14.740Z,Challenge
18377,2021-01-08T18:33:59.548Z,Function
18381,2021-01-08T20:34:15.723Z,Challenge
18388,2021-01-08T20:03:20.718Z,Challenge
18394,2021-01-08T20:16:33.252Z,Challenge
18400,2021-01-08T20:00:12.076Z,Challenge
18407,2021-01-08T17:31:22.208Z,Function
18411,2021-01-08T20:32:55.198Z,Challenge
18418,2021-01-08T20:08:50.411Z,Challenge
18436,2021-01-08T20:01:21.352Z,Function
18438,2021-01-08T20:04:16.309Z,Combine
18450,2021-01-08T18:13:13.159Z,CommandsB
18461,2021-01-08T19:58:57.028Z,Combine
18463,2021-01-08T20:03:33.611Z,Combine
18470,2021-01-08T20:03:25.917Z,Challenge
18473,2021-01-08T20:08:07.866Z,Challenge
18483,2021-01-08T19:32:16.884Z,KarelCommandsPlaceStone
18490,2021-01-08T20:00:01.859Z,Function
18498,2021-01-08T20:03:22.822Z,Challenge
18502,2021-01-08T19:33:39.255Z,Basic Commands
18506,2021-01-08T19:55:28.822Z,Repeat
18512,2021-01-08T20:01:36.842Z,Function
18515,2021-01-08T21:32:23.887Z,Repeat
18526,2021-01-08T18:41:21.597Z,Combine
18530,2021-01-08T11:14:05.552Z,Basic Commands
18536,2021-01-08T18:41:00.209Z,Challenge
18537,2021-01-08T20:02:35.553Z,Function
18548,2021-01-08T21:31:22.955Z,Repeat
18562,2021-01-08T19:47:57.925Z,Basic Commands
18565,2021-01-08T19:34:12.211Z,Function
18567,2021-01-08T20:31:09.852Z,Challenge
18568,2021-01-08T20:01:45.759Z,Repeat
18570,2021-01-08T20:09:46.345Z,Challenge
18572,2021-01-08T18:43:41.330Z,Combine
18573,2021-01-08T19:19:31.581Z,Basic Commands
18592,2021-01-08T18:44:16.464Z,Challenge
18594,2021-01-08T20:24:52.462Z,Challenge
18614,2021-01-08T21:53:43.923Z,Challenge
18617,2021-01-08T18:15:34.035Z,dashboard
18619,2021-01-08T20:04:28.606Z,Combine
18630,2021-01-08T18:39:29.273Z,Combine
18631,2021-01-08T18:39:18.983Z,Combine
18634,2021-01-08T20:08:50.424Z,Challenge
18635,2021-01-08T19:57:45.901Z,Basic Commands
18640,2021-01-08T20:00:54.197Z,Function
18641,2021-01-08T20:04:54.947Z,Challenge
18652,2021-01-08T20:10:37.423Z,Challenge
18666,2021-01-08T18:01:40.544Z,Repeat
18670,2021-01-08T20:03:30.753Z,Challenge
18681,2021-01-08T17:35:38.109Z,KarelCommandsPickStone
18682,2021-01-08T11:13:39.801Z,Basic Commands
18687,2021-01-08T19:57:23.313Z,Basic Commands
18695,2021-01-08T20:06:41.239Z,Challenge
18698,2021-01-08T20:06:49.113Z,Challenge
18701,2021-01-08T19:54:05.707Z,Basic Commands
18702,2021-01-08T21:29:50.260Z,Repeat
18728,2021-01-08T20:03:20.512Z,Function
18731,2021-01-08T20:03:16.608Z,Function
18733,2021-01-08T20:34:34.614Z,Challenge
18738,2021-01-08T22:00:28.193Z,Challenge
18741,2021-01-08T19:55:34.701Z,Repeat
18751,2021-01-08T20:02:08.876Z,Repeat
18756,2021-01-08T11:13:43.801Z,Basic Commands
18759,2021-01-08T20:31:56.594Z,Challenge
18768,2021-01-08T21:29:27.619Z,Repeat
18788,2021-01-08T21:57:23.163Z,Challenge
18789,2021-01-08T17:54:10.200Z,Repeat
18790,2021-01-08T20:03:16.078Z,Challenge
18793,2021-01-08T20:22:02.590Z,Challenge
18813,2021-01-08T20:08:12.359Z,Repeat
18815,2021-01-08T20:07:10.789Z,Challenge
18816,2021-01-08T20:36:24.850Z,Challenge
18820,2021-01-08T11:05:36.592Z,Function
18821,2021-01-08T20:07:48.195Z,Challenge
18827,2021-01-08T20:17:46.948Z,Challenge
18830,2021-01-08T20:30:43.781Z,Challenge
18831,2021-01-08T19:56:01.846Z,Repeat
18835,2021-01-08T20:10:45.885Z,Repeat
18839,2021-01-08T20:03:37.328Z,Function
18840,2021-01-08T18:27:47.101Z,PostSurvey
18842,2021-01-08T20:17:03.617Z,Challenge
18846,2021-01-08T20:21:14.784Z,Challenge
18853,2021-01-08T20:13:22.923Z,Challenge
18860,2021-01-08T20:03:21.624Z,Challenge
18875,2021-01-08T19:58:39.133Z,Basic Commands
18890,2021-01-08T19:32:01.281Z,
18893,2021-01-08T20:26:50.066Z,Challenge
18897,2021-01-08T19:52:19.669Z,Function
18901,2021-01-08T21:32:38.377Z,Repeat
18909,2021-01-08T18:34:04.654Z,Function
18919,2021-01-08T20:30:53.545Z,Challenge
18924,2021-01-08T19:58:58.751Z,Combine
18926,2021-01-08T20:17:46.301Z,Challenge
18941,2021-01-08T20:01:51.358Z,Challenge
18948,2021-01-08T11:12:57.453Z,Basic Commands
18958,2021-01-08T20:26:30.401Z,Challenge
18963,2021-01-08T20:03:59.626Z,Combine
18970,2021-01-08T20:27:48.758Z,Challenge
18973,2021-01-08T19:18:43.346Z,KarelCommandsPlaceStone
18975,2021-01-08T20:32:57.133Z,Challenge
18978,2021-01-08T11:26:56.793Z,Function
18980,2021-01-08T19:52:56.502Z,ModifyMoves
18983,2021-01-08T20:03:08.705Z,Challenge
19012,2021-01-08T20:10:36.546Z,Repeat
19021,2021-01-08T20:22:18.981Z,Combine
19034,2021-01-08T11:06:25.158Z,Function
19042,2021-01-08T21:58:37.576Z,Challenge
19043,2021-01-08T21:50:20.121Z,Challenge
19048,2021-01-08T21:57:05.078Z,Challenge
19052,2021-01-08T20:33:47.677Z,Challenge
19055,2021-01-08T20:00:25.435Z,Challenge
19064,2021-01-08T19:54:40.789Z,Basic Commands
19065,2021-01-08T21:50:03.638Z,Challenge
19076,2021-01-08T20:38:18.085Z,Challenge
19083,2021-01-08T18:41:07.859Z,Combine
19088,2021-01-08T20:02:20.796Z,Challenge
19089,2021-01-08T10:38:03.727Z,Function
19093,2021-01-08T20:33:21.386Z,Challenge
19095,2021-01-08T18:36:09.395Z,Repeat
19096,2021-01-08T17:45:20.345Z,Repeat
19097,2021-01-08T20:05:50.254Z,Challenge
19102,2021-01-08T18:06:07.926Z,Combine
19111,2021-01-08T20:09:24.401Z,Challenge
19116,2021-01-08T18:09:07.803Z,IntroExplainTasks
19120,2021-01-08T20:07:46.504Z,Challenge
19121,2021-01-08T20:07:42.941Z,Challenge
19122,2021-01-08T20:17:28.283Z,Repeat
19131,2021-01-08T20:17:25.293Z,Challenge
19137,2021-01-08T20:07:53.189Z,Challenge
19146,2021-01-08T20:35:02.014Z,Challenge
19147,2021-01-08T19:57:56.912Z,Basic Commands
19154,2021-01-08T20:25:38.906Z,Challenge
19156,2021-01-08T17:31:38.757Z,Function
19158,2021-01-08T19:52:05.503Z,Basic Commands
19160,2021-01-08T20:17:51.872Z,Challenge
19185,2021-01-08T19:51:46.357Z,KarelCommandsPickStone
19188,2021-01-08T19:58:46.548Z,Combine
19192,2021-01-08T20:36:34.294Z,Challenge
19199,2021-01-08T20:14:56.588Z,Challenge
19202,2021-01-08T20:32:13.544Z,Challenge
19209,2021-01-08T20:04:34.880Z,Combine
19212,2021-01-08T19:51:53.388Z,Basic Commands
19213,2021-01-08T20:04:40.152Z,Combine
19219,2021-01-08T20:03:59.087Z,Combine
19228,2021-01-08T10:23:15.552Z,Basic Commands
19229,2021-01-08T18:41:17.605Z,Combine
19236,2021-01-08T20:03:16.069Z,Challenge
19250,2021-01-08T20:09:21.108Z,Challenge
19253,2021-01-08T19:50:24.887Z,MeetKarel
19256,2021-01-08T20:30:51.999Z,Challenge
19273,2021-01-08T20:19:39.391Z,Challenge
19278,2021-01-08T18:39:13.795Z,Combine
19279,2021-01-08T20:21:23.581Z,Combine
19281,2021-01-08T20:07:11.475Z,Challenge
19290,2021-01-08T20:03:03.048Z,Function
19292,2021-01-08T20:14:24.131Z,Challenge
19293,2021-01-08T21:53:32.259Z,Challenge
19300,2021-01-08T17:35:39.950Z,ModifyMoves
19301,2021-01-08T19:19:27.504Z,Basic Commands
19302,2021-01-08T10:47:16.647Z,Function
19317,2021-01-08T20:31:40.695Z,Challenge
19320,2021-01-08T17:36:34.138Z,Function
19330,2021-01-08T17:54:28.480Z,Basic Commands
19372,2021-01-08T19:55:38.823Z,Repeat
19375,2021-01-08T19:33:50.840Z,Function
19376,2021-01-08T20:03:20.713Z,Challenge
19403,2021-01-08T20:08:11.541Z,Challenge
19409,2021-01-08T20:16:38.089Z,Challenge
19410,2021-01-08T11:26:07.142Z,Function
19417,2021-01-08T19:55:18.961Z,
19429,2021-01-08T10:46:17.957Z,Function
19432,2021-01-08T20:15:19.671Z,Challenge
19435,2021-01-08T20:11:50.794Z,Challenge
19438,2021-01-08T19:59:09.319Z,Function
19446,2021-01-08T20:11:20.533Z,Repeat
19464,2021-01-08T20:04:25.475Z,Function
19472,2021-01-08T19:57:20.537Z,Basic Commands
19477,2021-01-08T20:11:21.668Z,Challenge
19503,2021-01-08T20:31:37.114Z,Challenge
19507,2021-01-08T19:52:26.701Z,CommandsA
19510,2021-01-08T20:07:48.201Z,Challenge
19513,2021-01-08T22:00:40.243Z,Challenge
19514,2021-01-08T19:59:10.256Z,Function
19529,2021-01-08T20:06:40.297Z,Challenge
19531,2021-01-08T11:13:28.637Z,Basic Commands
19534,2021-01-08T20:28:02.095Z,Challenge
19536,2021-01-08T18:14:56.290Z,IntroExplainEditor
19540,2021-01-08T20:28:07.755Z,Challenge
19544,2021-01-08T20:02:35.524Z,Function
19556,2021-01-08T18:30:28.458Z,Basic Commands
19558,2021-01-08T21:58:10.416Z,Challenge
19570,2021-01-08T20:12:30.560Z,Challenge
19573,2021-01-08T18:13:11.910Z,KarelCommandsMove
19574,2021-01-08T17:32:50.698Z,Combine
19585,2021-01-08T19:56:05.849Z,Repeat
19587,2021-01-08T11:00:11.142Z,Function
19598,2021-01-08T11:13:26.950Z,Basic Commands
19603,2021-01-08T19:53:17.753Z,ModifyMoves
19605,2021-01-08T19:57:23.134Z,Basic Commands
19608,2021-01-08T20:09:26.783Z,Repeat
19615,2021-01-08T20:17:23.579Z,Repeat
19618,2021-01-08T20:30:52.019Z,Challenge
19622,2021-01-08T20:15:31.491Z,Challenge
19624,2021-01-08T21:27:51.224Z,Function
19636,2021-01-08T21:28:27.497Z,Function
19639,2021-01-08T17:55:05.208Z,Basic Commands
19644,2021-01-08T20:28:04.813Z,Challenge
19647,2021-01-08T20:03:29.111Z,Challenge
19657,2021-01-08T17:30:33.323Z,Function
19660,2021-01-08T20:21:10.327Z,Challenge
19677,2021-01-08T19:54:29.896Z,Basic Commands
19711,2021-01-08T20:09:11.235Z,Challenge
19728,2021-01-08T18:27:26.764Z,PostSurvey
19732,2021-01-08T19:19:03.234Z,ModifyMoves
19744,2021-01-08T18:23:34.300Z,PostSurvey
19747,2021-01-08T20:31:40.681Z,Challenge
19768,2021-01-08T18:06:36.776Z,Repeat
19770,2021-01-08T21:53:31.542Z,Challenge
19771,2021-01-08T21:53:44.898Z,Challenge
19800,2021-01-08T20:06:50.984Z,Challenge
19812,2021-01-08T20:03:25.920Z,Challenge
19814,2021-01-08T18:30:32.376Z,Basic Commands
19816,2021-01-08T20:35:21.572Z,Challenge
19820,2021-01-08T20:37:16.148Z,Challenge
19831,2021-01-08T20:17:25.061Z,Repeat
19839,2021-01-08T20:03:21.995Z,Challenge
19846,2021-01-08T21:27:15.277Z,Basic Commands
19864,2021-01-08T20:30:56.193Z,Challenge
19869,2021-01-08T21:49:59.097Z,Challenge
19879,2021-01-08T20:18:54.771Z,Combine
19894,2021-01-08T21:50:36.804Z,Challenge
19899,2021-01-08T20:01:13.261Z,Function
19901,2021-01-08T18:38:53.776Z,
19908,2021-01-08T19:32:29.969Z,CommandsB
19923,2021-01-08T20:11:41.580Z,Challenge
19933,2021-01-08T20:27:48.831Z,Challenge
19935,2021-01-08T20:26:30.387Z,Challenge
19952,2021-01-08T20:04:50.029Z,Challenge
19989,2021-01-08T19:56:20.306Z,Function
19994,2021-01-08T20:34:17.792Z,Challenge
19997,2021-01-08T20:11:16.612Z,Challenge
20001,2021-01-08T20:28:04.750Z,Challenge
20004,2021-01-08T20:10:38.223Z,Challenge
20008,2021-01-08T20:22:42.734Z,Challenge
20010,2021-01-08T20:06:52.099Z,Challenge
20015,2021-01-08T21:55:51.768Z,Challenge
20023,2021-01-08T20:08:07.850Z,Challenge
20025,2021-01-08T18:02:17.728Z,Repeat
20031,2021-01-08T20:28:04.766Z,Challenge
20036,2021-01-08T20:07:46.510Z,Challenge
20037,2021-01-08T20:02:40.717Z,Challenge
20039,2021-01-08T20:06:58.047Z,Repeat
20045,2021-01-08T19:58:12.235Z,Basic Commands
20050,2021-01-08T20:02:53.487Z,Challenge
20056,2021-01-08T20:32:08.011Z,Challenge
20067,2021-01-08T20:26:10.050Z,Challenge
20074,2021-01-08T20:02:53.437Z,Challenge
20076,2021-01-08T18:38:21.980Z,Combine
20077,2021-01-08T20:10:28.482Z,Repeat
20084,2021-01-08T18:01:27.242Z,Basic Commands
20085,2021-01-08T20:06:31.981Z,Repeat
20092,2021-01-08T21:48:32.287Z,Challenge
20093,2021-01-08T19:53:19.161Z,ModifyMoves
20104,2021-01-08T20:04:47.746Z,Challenge
20108,2021-01-08T20:18:52.700Z,Challenge
20119,2021-01-08T20:29:40.127Z,Challenge
20120,2021-01-08T16:36:16.895Z,Function
20127,2021-01-08T20:14:24.460Z,Challenge
20139,2021-01-08T16:34:42.405Z,Function
20145,2021-01-08T20:21:30.003Z,Challenge
20147,2021-01-08T20:32:11.923Z,Challenge
20160,2021-01-08T20:30:25.009Z,Challenge
20165,2021-01-08T20:11:50.190Z,Challenge
20167,2021-01-08T10:47:20.860Z,Function
20174,2021-01-08T20:15:19.658Z,Challenge
20184,2021-01-08T20:32:10.077Z,Challenge
20196,2021-01-08T20:02:40.399Z,Function
20205,2021-01-08T20:11:43.083Z,Repeat
20209,2021-01-08T17:33:13.464Z,Combine
20212,2021-01-08T19:57:22.076Z,Basic Commands
20214,2021-01-08T20:03:58.123Z,Combine
20233,2021-01-08T20:31:45.160Z,Challenge
20240,2021-01-08T20:13:25.264Z,Challenge
20242,2021-01-08T21:31:42.731Z,Repeat
20257,2021-01-08T16:34:26.828Z,Basic Commands
20261,2021-01-08T11:25:56.620Z,Function
20262,2021-01-08T19:52:44.909Z,Function
20273,2021-01-08T20:08:28.117Z,Challenge
20277,2021-01-08T20:01:13.285Z,Repeat
20284,2021-01-08T18:10:12.703Z,CommandsB
20303,2021-01-08T21:54:33.742Z,Challenge
20307,2021-01-08T20:26:30.146Z,Challenge
20311,2021-01-08T17:32:26.212Z,Repeat
20323,2021-01-08T19:58:16.221Z,Basic Commands
20330,2021-01-08T10:35:48.490Z,Function
20333,2021-01-08T21:30:50.690Z,Repeat
20339,2021-01-08T17:35:41.630Z,IntroExplainTasks
20346,2021-01-08T20:15:09.432Z,Challenge
20348,2021-01-08T19:55:41.252Z,Function
20349,2021-01-08T20:11:14.606Z,Challenge
20350,2021-01-08T20:15:33.638Z,Repeat
20363,2021-01-08T20:31:21.573Z,Challenge
20365,2021-01-08T20:03:21.660Z,Challenge
20373,2021-01-08T11:21:08.803Z,Function
20374,2021-01-08T20:30:48.002Z,Challenge
20382,2021-01-08T18:28:49.921Z,"{'target': None, 'cancelable': None, 'eventPhase': None, 'buttons': None, 'ctrlKey': None, 'shiftKey': None, 'clientX': None, 'isTrusted': None, 'pageY': None, 'metaKey': None, 'defaultPrevented': None, 'bubbles': None, 'pageX': None, 'nativeEvent': None, 'clientY': None, '_dispatchListeners': None, 'button': None, '_dispatchInstances': None, 'screenX': None, 'screenY': None, 'view': None, 'dispatchConfig': None, 'detail': None, 'type': None, '_targetInst': None, 'altKey': None}"
20387,2021-01-08T20:31:22.739Z,Challenge
20394,2021-01-08T17:44:35.958Z,Basic Commands
20405,2021-01-08T21:59:25.298Z,Challenge
20416,2021-01-08T17:36:36.348Z,Function
20417,2021-01-08T20:06:50.969Z,Challenge
20421,2021-01-08T20:11:09.178Z,Challenge
20425,2021-01-08T20:03:24.460Z,Challenge
20453,2021-01-08T20:34:03.592Z,Challenge
20455,2021-01-08T20:03:35.362Z,Function
20464,2021-01-08T16:34:02.505Z,MeetKarel
20466,2021-01-08T18:36:09.391Z,Repeat
20482,2021-01-08T20:00:14.537Z,Challenge
20484,2021-01-08T19:50:15.151Z,
20500,2021-01-08T20:38:03.271Z,Challenge
20501,2021-01-08T20:10:38.234Z,Challenge
20505,2021-01-08T21:56:50.374Z,Challenge
20508,2021-01-08T20:05:51.785Z,Challenge
20511,2021-01-08T21:21:36.256Z,KarelCommandsMove
20518,2021-01-08T19:55:20.529Z,Repeat
20520,2021-01-08T18:14:55.011Z,IntroExplainTasks
20530,2021-01-08T18:02:17.744Z,Repeat
20539,2021-01-08T16:34:00.780Z,
20543,2021-01-08T20:07:11.501Z,Challenge
20544,2021-01-08T20:08:27.789Z,Challenge
20550,2021-01-08T19:58:28.558Z,Function
20555,2021-01-08T10:55:33.481Z,Function
20564,2021-01-08T20:14:24.429Z,Challenge
20568,2021-01-08T20:08:07.832Z,Challenge
20595,2021-01-08T19:58:05.153Z,Basic Commands
20597,2021-01-08T20:09:38.176Z,Challenge
20601,2021-01-08T18:38:33.900Z,Combine
20606,2021-01-08T20:06:03.086Z,Challenge
20610,2021-01-08T20:07:50.115Z,Challenge
20621,2021-01-08T20:11:48.091Z,Challenge
20626,2021-01-08T19:55:23.621Z,Basic Commands
20628,2021-01-08T21:48:46.956Z,Challenge
20636,2021-01-08T20:11:43.897Z,Challenge
20640,2021-01-08T20:01:37.184Z,Function
20646,2021-01-08T19:56:43.665Z,Basic Commands
20652,2021-01-08T20:27:46.432Z,Challenge
20655,2021-01-08T22:01:46.802Z,Challenge
20669,2021-01-08T19:57:56.132Z,Combine
20675,2021-01-08T19:59:56.511Z,Repeat
20687,2021-01-08T21:48:17.572Z,Challenge
20694,2021-01-08T16:36:36.696Z,Function
20720,2021-01-08T19:19:20.532Z,Basic Commands
20723,2021-01-08T18:29:30.961Z,CommandsA
20734,2021-01-08T18:09:00.729Z,
20736,2021-01-08T20:09:05.698Z,Repeat
20738,2021-01-08T11:00:29.241Z,Function
20746,2021-01-08T21:29:04.961Z,Function
20747,2021-01-08T20:17:07.262Z,Challenge
20757,2021-01-08T18:43:43.407Z,Combine
20760,2021-01-08T18:09:28.746Z,IntroExplainEditor
20761,2021-01-08T21:56:43.220Z,Challenge
20768,2021-01-08T17:32:29.539Z,Repeat
20777,2021-01-08T17:18:56.154Z,Function
20785,2021-01-08T20:03:16.085Z,Challenge
20795,2021-01-08T19:53:46.655Z,Repeat
20799,2021-01-08T19:34:37.516Z,Challenge
20808,2021-01-08T21:27:12.946Z,Basic Commands
20819,2021-01-08T19:58:28.580Z,Function
20824,2021-01-08T19:58:42.803Z,Basic Commands
20828,2021-01-08T20:25:38.919Z,Challenge
20835,2021-01-08T20:03:24.463Z,Challenge
20841,2021-01-08T17:31:51.925Z,Basic Commands
20848,2021-01-08T19:53:17.748Z,ModifyMoves
20857,2021-01-08T20:23:38.565Z,Challenge
20860,2021-01-08T20:02:40.728Z,Challenge
20861,2021-01-08T20:02:53.461Z,Challenge
20862,2021-01-08T20:35:47.907Z,Challenge
20865,2021-01-08T20:07:17.853Z,Challenge
20867,2021-01-08T21:58:47.960Z,Challenge
20877,2021-01-08T20:17:54.488Z,Repeat
20879,2021-01-08T19:58:36.998Z,Basic Commands
20884,2021-01-08T19:32:35.421Z,ModifyMoves
20887,2021-01-08T20:14:25.471Z,Challenge
20888,2021-01-08T20:14:48.963Z,Repeat
20890,2021-01-08T20:19:56.131Z,Challenge
20895,2021-01-08T18:41:16.730Z,Combine
20896,2021-01-08T20:13:34.577Z,Repeat
20897,2021-01-08T18:33:04.489Z,ModifyMoves
20908,2021-01-08T16:34:02.360Z,PreIntro
20910,2021-01-08T20:11:21.672Z,Challenge
20916,2021-01-08T19:58:39.693Z,Basic Commands
20940,2021-01-08T20:07:45.278Z,Challenge
20950,2021-01-08T20:07:50.109Z,Challenge
20954,2021-01-08T17:26:47.122Z,Function
20955,2021-01-08T20:11:48.916Z,Challenge
20957,2021-01-08T20:15:35.881Z,Challenge
20960,2021-01-08T20:05:48.734Z,Challenge
20962,2021-01-08T19:53:56.360Z,Repeat
20968,2021-01-08T20:34:59.797Z,Challenge
20974,2021-01-08T20:11:50.185Z,Challenge
20975,2021-01-08T20:28:14.394Z,Challenge
20977,2021-01-08T20:00:17.258Z,Function
20978,2021-01-08T20:00:21.697Z,Challenge
20989,2021-01-08T20:15:35.907Z,Challenge
20991,2021-01-08T17:33:04.899Z,Combine
20992,2021-01-08T20:01:15.220Z,Repeat
20999,2021-01-08T17:35:37.513Z,PreIntro
21003,2021-01-08T20:02:47.649Z,Function
21019,2021-01-08T21:50:10.100Z,Challenge
21030,2021-01-08T20:11:50.227Z,Challenge
21036,2021-01-08T18:39:12.077Z,Basic Commands
21044,2021-01-08T21:30:07.732Z,Repeat
21049,2021-01-08T19:52:03.688Z,KarelCommandsPickStone
21058,2021-01-08T18:33:41.594Z,Basic Commands
21059,2021-01-08T20:00:09.763Z,Repeat
21064,2021-01-08T17:37:40.543Z,FirstProgram
21068,2021-01-08T19:47:06.133Z,MeetKarel
21093,2021-01-08T19:53:35.490Z,ModifyMoves
21096,2021-01-08T21:30:32.141Z,Repeat
21104,2021-01-08T20:13:14.476Z,Challenge
21112,2021-01-08T20:14:10.238Z,Challenge
21113,2021-01-08T21:53:29.389Z,Challenge
21120,2021-01-08T20:15:26.208Z,Challenge
21123,2021-01-08T20:13:23.280Z,Challenge
21126,2021-01-08T21:59:03.395Z,Challenge
21129,2021-01-08T20:06:38.097Z,Challenge
21135,2021-01-08T20:11:46.535Z,Challenge
21141,2021-01-08T20:03:46.289Z,Basic Commands
21142,2021-01-08T10:46:30.801Z,Function
21148,2021-01-08T20:00:09.822Z,Challenge
21150,2021-01-08T20:03:21.672Z,Challenge
21156,2021-01-08T21:53:30.958Z,Challenge
21161,2021-01-08T18:30:22.894Z,Basic Commands
