ind,userId,data,date,type,currentView,item,button
287,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:42.316Z,UPDATE_CODE_delete,RepeatL3Corner9,Combine,
6014,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:42.330Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
1962,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""karel_move""></block></statement></block><block type=""karel_move"" x=""33"" y=""49""></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:42.859Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
3410,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""99""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:43.015Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
4907,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""99""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:43.031Z,UPDATE_CODE_delete,RepeatL3Corner9,Combine,
6744,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""99""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:43.045Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
1569,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:44.899Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
4725,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:44.907Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
5371,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""105""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:53:48.822Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
1704,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""176""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:54:03.092Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
2768,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""176""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:54:03.097Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
5871,5fe8d26e88f0577d2608884f,"<xml><block type=""karel_main"" deletable=""false"" movable=""false"" x=""20"" y=""20""><statement name=""program""><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">10</field></shadow></value><next><block type=""procedures_callnoargsnoreturn""><mutation name=""stone4""></mutation></block></next></block></statement></block><block type=""procedures_defnoargsnoreturn"" x=""20"" y=""176""><field name=""NAME"">stone4</field><statement name=""STACK""><block type=""karel_move""><next><block type=""karel_move""><next><block type=""controls_repeat_ext""><value name=""TIMES""><shadow type=""math_number""><field name=""NUM"">4</field></shadow></value><statement name=""DO""><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""><next><block type=""karel_place_stone""></block></next></block></next></block></next></block></statement><next><block type=""karel_turn_left""></block></next></block></next></block></next></block></statement></block></xml>",2021-01-06T00:54:03.103Z,UPDATE_CODE_move,RepeatL3Corner9,Combine,
